Indicator Code: CG1610
"Indicator Name: Ill-defined diseases"
Export date: 5/7/2024 4:55:25 PM
Source location: "WHO Mortality Database portal"
"Indicator metadata: R00-R94, R96-R99"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
EU,Europe,ITA,Italy,2001,All,Age_all,[All],6642.00000000,1.19269086,5.66018534,11.66067294,
EU,Europe,ITA,Italy,2002,All,Age_all,[All],6666.00000000,1.18952872,5.54371159,11.66253056,
EU,Europe,ITA,Italy,2003,All,Age_all,[All],10749.00000000,1.82527675,8.03457481,18.65994934,
EU,Europe,ITA,Italy,2004,All,Age_all,[All],9122.00000000,1.67360486,7.09686998,15.81338007,
EU,Europe,ITA,Italy,2005,All,Age_all,[All],9692.00000000,1.70535325,7.35849240,16.71914140,
EU,Europe,ITA,Italy,2006,All,Age_all,[All],9378.00000000,1.67879788,6.72369141,15.91069138,
EU,Europe,ITA,Italy,2007,All,Age_all,[All],9771.00000000,1.70558982,6.69597010,16.45634095,
EU,Europe,ITA,Italy,2008,All,Age_all,[All],9394.00000000,1.61556056,6.04883496,15.70058146,
EU,Europe,ITA,Italy,2009,All,Age_all,[All],9191.00000000,1.56193176,6.05206302,15.26929396,
EU,Europe,ITA,Italy,2010,All,Age_all,[All],9196.00000000,1.57300103,5.75699920,15.20417524,
EU,Europe,ITA,Italy,2011,All,Age_all,[All],10148.00000000,1.70797757,6.25071992,17.09008411,
EU,Europe,ITA,Italy,2012,All,Age_all,[All],11208.00000000,1.82683531,6.54580923,18.82440673,
EU,Europe,ITA,Italy,2013,All,Age_all,[All],11035.00000000,1.84009285,6.14461702,18.32023363,
EU,Europe,ITA,Italy,2014,All,Age_all,[All],11468.00000000,1.91557953,6.01590075,18.86521178,
EU,Europe,LUX,Luxembourg,1990,All,Age_all,[All],139.00000000,3.62640230,24.78198741,36.40649555,
EU,Europe,LUX,Luxembourg,1991,All,Age_all,[All],158.00000000,4.12532637,27.23248693,40.81632653,
EU,Europe,LUX,Luxembourg,1992,All,Age_all,[All],132.00000000,3.40206186,22.42728954,33.63057325,
EU,Europe,LUX,Luxembourg,1993,All,Age_all,[All],143.00000000,3.65168539,22.84798808,35.92062296,
EU,Europe,LUX,Luxembourg,1994,All,Age_all,[All],148.00000000,3.97102227,22.71947530,36.65180783,
EU,Europe,LUX,Luxembourg,1995,All,Age_all,[All],132.00000000,3.56756757,19.78401750,32.21869661,
EU,Europe,LUX,Luxembourg,1996,All,Age_all,[All],161.00000000,4.19380047,23.30353653,38.73917228,
EU,Europe,LUX,Luxembourg,1997,All,Age_all,[All],146.00000000,3.87679235,19.88452941,34.67933492,
EU,Europe,LUX,Luxembourg,1998,All,Age_all,[All],109.00000000,2.91210259,14.84343442,25.55895560,
EU,Europe,LUX,Luxembourg,1999,All,Age_all,[All],101.00000000,2.79623477,13.62726035,23.35459912,
EU,Europe,LUX,Luxembourg,2000,All,Age_all,[All],107.00000000,2.95335357,13.44583943,24.38412981,
EU,Europe,LUX,Luxembourg,2001,All,Age_all,[All],113.00000000,3.15026485,14.36232929,25.57718425,
EU,Europe,LUX,Luxembourg,2002,All,Age_all,[All],133.00000000,3.69136830,16.77406778,29.80833020,
EU,Europe,LUX,Luxembourg,2003,All,Age_all,[All],174.00000000,4.42748092,21.28771209,38.52625985,
EU,Europe,LUX,Luxembourg,2004,All,Age_all,[All],100.00000000,2.92056075,13.33723806,21.82891371,
EU,Europe,LUX,Luxembourg,2005,All,Age_all,[All],106.00000000,3.04510198,13.44956974,22.78746603,
EU,Europe,LUX,Luxembourg,2006,All,Age_all,[All],100.00000000,2.76014353,12.40800159,21.15730456,
EU,Europe,LUX,Luxembourg,2007,All,Age_all,[All],107.00000000,2.89894338,12.37470107,22.29138802,
EU,Europe,LUX,Luxembourg,2008,All,Age_all,[All],92.00000000,2.67909144,10.27948023,18.82695775,
EU,Europe,LUX,Luxembourg,2009,All,Age_all,[All],97.00000000,2.74787535,10.28735846,19.48601125,
EU,Europe,LUX,Luxembourg,2010,All,Age_all,[All],112.00000000,3.09306821,12.17007395,22.09221131,
EU,Europe,LUX,Luxembourg,2011,All,Age_all,[All],107.00000000,2.87479850,10.24463733,20.64250272,
EU,Europe,LUX,Luxembourg,2012,All,Age_all,[All],107.00000000,2.87557108,9.77000845,20.15213923,
EU,Europe,LUX,Luxembourg,2013,All,Age_all,[All],98.00000000,2.66957232,9.01098855,18.03592462,
EU,Europe,LUX,Luxembourg,2014,All,Age_all,[All],92.00000000,2.48313090,8.08446237,16.53727448,
EU,Europe,MLT,Malta,1990,All,Age_all,[All],39.00000000,1.43964563,9.12819135,11.01383790,
EU,Europe,MLT,Malta,1991,All,Age_all,[All],42.00000000,1.46239554,9.47345050,11.74168298,
EU,Europe,MLT,Malta,1992,All,Age_all,[All],52.00000000,1.79310345,12.03973274,14.39247163,
EU,Europe,MLT,Malta,1993,All,Age_all,[All],26.00000000,0.96582467,5.50704147,7.12914724,
EU,Europe,MLT,Malta,1994,All,Age_all,[All],34.00000000,1.26019274,7.25625284,9.24164175,
EU,Europe,MLT,Malta,1995,All,Age_all,[All],28.00000000,1.03397341,5.86322610,7.55124056,
EU,Europe,MLT,Malta,1996,All,Age_all,[All],23.00000000,0.83182640,4.38803430,6.16621984,
EU,Europe,MLT,Malta,1997,All,Age_all,[All],26.00000000,0.90027701,5.24933551,6.92963753,
EU,Europe,MLT,Malta,1998,All,Age_all,[All],30.00000000,0.98554534,5.78472176,7.94701987,
EU,Europe,MLT,Malta,1999,All,Age_all,[All],28.00000000,0.90410074,5.27799576,7.38201951,
EU,Europe,MLT,Malta,2000,All,Age_all,[All],23.00000000,0.77362933,4.16205123,5.96149908,
EU,Europe,MLT,Malta,2001,All,Age_all,[All],18.00000000,0.61328790,2.91339788,4.57982637,
EU,Europe,MLT,Malta,2002,All,Age_all,[All],31.00000000,1.02276476,4.85631138,7.82891547,
EU,Europe,MLT,Malta,2003,All,Age_all,[All],39.00000000,1.23261694,6.07814529,9.78468671,
EU,Europe,MLT,Malta,2004,All,Age_all,[All],15.00000000,0.50016672,2.33065575,3.73815938,
EU,Europe,MLT,Malta,2005,All,Age_all,[All],32.00000000,1.02236422,4.54650363,7.92316511,
EU,Europe,MLT,Malta,2006,All,Age_all,[All],33.00000000,1.02611940,4.74337790,8.14101220,
EU,Europe,MLT,Malta,2007,All,Age_all,[All],39.00000000,1.25361620,5.03871495,9.58753915,
EU,Europe,MLT,Malta,2008,All,Age_all,[All],27.00000000,0.83256244,3.40937312,6.59454997,
EU,Europe,MLT,Malta,2009,All,Age_all,[All],30.00000000,0.93109870,3.65153532,7.27219839,
EU,Europe,MLT,Malta,2010,All,Age_all,[All],33.00000000,1.09634551,4.11604198,7.96020861,
EU,Europe,MLT,Malta,2011,All,Age_all,[All],12.00000000,0.36730946,1.35966393,2.88241200,
EU,Europe,MLT,Malta,2012,All,Age_all,[All],18.00000000,0.52631579,2.19246309,4.29075081,
EU,Europe,MLT,Malta,2013,All,Age_all,[All],21.00000000,0.64894932,1.96830182,4.95948572,
EU,Europe,MLT,Malta,2014,All,Age_all,[All],20.00000000,0.61162080,2.07450193,4.67922727,
EU,Europe,MDA,Republic of Moldova,1990,All,Age_all,[All],4218.00000000,9.94178236,118.14289008,96.70465920,
EU,Europe,MDA,Republic of Moldova,1991,All,Age_all,[All],6110.00000000,13.32548199,172.59903592,140.12234906,
EU,Europe,MDA,Republic of Moldova,1992,All,Age_all,[All],7028.00000000,15.74549121,197.36169755,161.51773351,
EU,Europe,MDA,Republic of Moldova,1993,All,Age_all,[All],7949.00000000,17.02578821,222.26715288,182.81602921,
EU,Europe,MDA,Republic of Moldova,1994,All,Age_all,[All],7802.00000000,14.96872722,218.26304721,179.43531463,
EU,Europe,MDA,Republic of Moldova,1995,All,Age_all,[All],6195.00000000,11.71697685,178.35766222,142.78210529,
EU,Europe,MDA,Republic of Moldova,1996,All,Age_all,[All],3942.00000000,7.87470784,119.70474593,91.15097881,
EU,Europe,MDA,Republic of Moldova,1997,All,Age_all,[All],2316.00000000,5.48282474,83.32248787,63.37898664,
EU,Europe,MDA,Republic of Moldova,1998,All,Age_all,[All],2117.00000000,5.30284054,77.03180770,57.95661987,
EU,Europe,MDA,Republic of Moldova,1999,All,Age_all,[All],1749.00000000,4.23343177,60.97389252,47.95721197,
EU,Europe,MDA,Republic of Moldova,2000,All,Age_all,[All],1379.00000000,3.34513875,46.36043881,37.88886227,
EU,Europe,MDA,Republic of Moldova,2001,All,Age_all,[All],770.00000000,1.92134944,25.38478697,21.20358137,
EU,Europe,MDA,Republic of Moldova,2002,All,Age_all,[All],677.00000000,1.61756624,21.20734746,18.68585191,
EU,Europe,MDA,Republic of Moldova,2003,All,Age_all,[All],466.00000000,1.08173356,13.69019676,12.89831862,
EU,Europe,MDA,Republic of Moldova,2004,All,Age_all,[All],313.00000000,0.75117596,8.60950582,8.68492721,
EU,Europe,MDA,Republic of Moldova,2005,All,Age_all,[All],264.00000000,0.59074940,6.84288091,7.34315072,
EU,Europe,MDA,Republic of Moldova,2006,All,Age_all,[All],247.00000000,0.57259429,6.16811829,6.88941705,
EU,Europe,MDA,Republic of Moldova,2007,All,Age_all,[All],268.00000000,0.62253194,6.47230824,7.49250051,
EU,Europe,MDA,Republic of Moldova,2008,All,Age_all,[All],205.00000000,0.48870030,4.81743637,5.74212321,
EU,Europe,MDA,Republic of Moldova,2009,All,Age_all,[All],229.00000000,0.54343957,5.50107843,6.42247428,
EU,Europe,MDA,Republic of Moldova,2010,All,Age_all,[All],264.00000000,0.60507437,6.22500368,7.41147290,
EU,Europe,MDA,Republic of Moldova,2011,All,Age_all,[All],243.00000000,0.61912405,5.64043977,6.82587050,
EU,Europe,MDA,Republic of Moldova,2012,All,Age_all,[All],253.00000000,0.63953488,5.72507475,7.10770191,
EU,Europe,MDA,Republic of Moldova,2013,All,Age_all,[All],249.00000000,0.65423016,5.61025992,6.99720056,
EU,Europe,MDA,Republic of Moldova,2014,All,Age_all,[All],238.00000000,0.60262318,5.30337198,6.69216626,
EU,Europe,NLD,Netherlands,1990,All,Age_all,[All],5326.00000000,4.13432280,24.75240847,35.62184396,
EU,Europe,NLD,Netherlands,1991,All,Age_all,[All],5212.00000000,4.01052648,23.38668796,34.58618676,
EU,Europe,NLD,Netherlands,1992,All,Age_all,[All],5286.00000000,4.06969135,23.25213133,34.81273174,
EU,Europe,NLD,Netherlands,1993,All,Age_all,[All],5690.00000000,4.12932254,24.43589043,37.21289175,
EU,Europe,NLD,Netherlands,1994,All,Age_all,[All],5190.00000000,3.88848514,21.75874171,33.73898120,
EU,Europe,NLD,Netherlands,1995,All,Age_all,[All],5830.00000000,4.29703335,24.16939820,37.71265929,
EU,Europe,NLD,Netherlands,1996,All,Age_all,[All],6045.00000000,4.39441411,24.28896763,38.92340878,
EU,Europe,NLD,Netherlands,1997,All,Age_all,[All],6395.00000000,4.70972066,24.92544119,40.96575404,
EU,Europe,NLD,Netherlands,1998,All,Age_all,[All],6906.00000000,5.02320304,26.67644532,43.96709789,
EU,Europe,NLD,Netherlands,1999,All,Age_all,[All],7199.00000000,5.12431755,27.80855845,45.52842443,
EU,Europe,NLD,Netherlands,2000,All,Age_all,[All],7719.00000000,5.49289460,28.81619865,48.46939625,
EU,Europe,NLD,Netherlands,2001,All,Age_all,[All],8162.00000000,5.81434281,30.18891666,50.86568891,
EU,Europe,NLD,Netherlands,2002,All,Age_all,[All],7864.00000000,5.52421762,28.54202538,48.69672781,
EU,Europe,NLD,Netherlands,2003,All,Age_all,[All],7096.00000000,4.99943637,25.32622276,43.73416016,
EU,Europe,NLD,Netherlands,2004,All,Age_all,[All],6151.00000000,4.50447811,21.80981643,37.77842704,
EU,Europe,NLD,Netherlands,2005,All,Age_all,[All],5696.00000000,4.17589185,19.47035687,34.90193940,
EU,Europe,NLD,Netherlands,2006,All,Age_all,[All],5712.00000000,4.21948409,19.08868743,34.94381155,
EU,Europe,NLD,Netherlands,2007,All,Age_all,[All],5296.00000000,3.98129633,17.19044415,32.32876498,
EU,Europe,NLD,Netherlands,2008,All,Age_all,[All],5323.00000000,3.93899479,16.85568520,32.36733194,
EU,Europe,NLD,Netherlands,2009,All,Age_all,[All],5200.00000000,3.87380340,16.07397890,31.45721685,
EU,Europe,NLD,Netherlands,2010,All,Age_all,[All],5209.00000000,3.82851431,15.81162115,31.35044526,
EU,Europe,NLD,Netherlands,2011,All,Age_all,[All],4951.00000000,3.64738730,14.61034552,29.65900708,
EU,Europe,NLD,Netherlands,2012,All,Age_all,[All],5440.00000000,3.86327967,15.49215898,32.46799366,
EU,Europe,NLD,Netherlands,2013,All,Age_all,[All],5612.00000000,3.97323799,16.25903606,33.39595174,
EU,Europe,NLD,Netherlands,2014,All,Age_all,[All],5496.00000000,3.94762360,15.27598347,32.58818496,
EU,Europe,MKD,North Macedonia,1991,All,Age_all,[All],1896.00000000,12.82033944,104.71147927,98.97682188,
EU,Europe,MKD,North Macedonia,1992,All,Age_all,[All],2176.00000000,13.58132568,118.38944973,113.04483350,
EU,Europe,MKD,North Macedonia,1993,All,Age_all,[All],2130.00000000,13.66172792,115.95185924,110.20851658,
EU,Europe,MKD,North Macedonia,1994,All,Age_all,[All],1753.00000000,11.11533828,94.04862805,90.08221994,
EU,Europe,MKD,North Macedonia,1995,All,Age_all,[All],1777.00000000,10.87648427,92.85982601,90.38657172,
EU,Europe,MKD,North Macedonia,1996,All,Age_all,[All],1495.00000000,9.30768273,77.44785766,75.38702032,
EU,Europe,MKD,North Macedonia,1997,All,Age_all,[All],1468.00000000,8.84550494,75.96128195,73.51394662,
EU,Europe,MKD,North Macedonia,1998,All,Age_all,[All],1605.00000000,9.51393005,86.78931490,79.94620442,
EU,Europe,MKD,North Macedonia,1999,All,Age_all,[All],1556.00000000,9.26797308,81.41859354,77.13662503,
EU,Europe,MKD,North Macedonia,2000,All,Age_all,[All],1440.00000000,8.34637454,73.29006106,71.06198184,
EU,Europe,MKD,North Macedonia,2001,All,Age_all,[All],1268.00000000,7.49453277,62.96141175,62.31319556,
EU,Europe,MKD,North Macedonia,2002,All,Age_all,[All],1508.00000000,8.39643653,75.68808509,74.64766352,
EU,Europe,MKD,North Macedonia,2003,All,Age_all,[All],1388.00000000,7.70854160,69.54150634,68.48324899,
EU,Europe,MKD,North Macedonia,2004,All,Age_all,[All],1043.00000000,5.81123245,52.49548413,51.31500228,
EU,Europe,MKD,North Macedonia,2005,All,Age_all,[All],1343.00000000,7.29653374,61.43835378,65.93498310,
EU,Europe,MKD,North Macedonia,2006,All,Age_all,[All],1136.00000000,6.09769189,50.62320833,55.68005145,
EU,Europe,MKD,North Macedonia,2007,All,Age_all,[All],1487.00000000,7.58905787,62.68686611,72.76521011,
EU,Europe,MKD,North Macedonia,2008,All,Age_all,[All],1313.00000000,6.91707934,54.23604882,64.14584410,
EU,Europe,MKD,North Macedonia,2009,All,Age_all,[All],1256.00000000,6.58971668,50.85128839,61.24824509,
EU,Europe,MKD,North Macedonia,2010,All,Age_all,[All],1244.00000000,6.50865903,48.66623124,60.53516198,
EU,Europe,MKD,North Macedonia,2011,All,Age_all,[All],1347.00000000,6.92011302,51.08770121,65.43475737,
EU,Europe,MKD,North Macedonia,2012,All,Age_all,[All],1078.00000000,5.35412735,40.37091741,52.30358983,
EU,Europe,MKD,North Macedonia,2013,All,Age_all,[All],1214.00000000,6.32028322,44.14092682,58.81691757,
EU,Europe,POL,Poland,1990,All,Age_all,[All],25383.00000000,6.53459994,57.32958287,66.58918959,
EU,Europe,POL,Poland,1991,All,Age_all,[All],28691.00000000,7.10259413,63.81621439,75.01993751,
EU,Europe,POL,Poland,1992,All,Age_all,[All],29027.00000000,7.38354391,63.70162697,75.66050129,
EU,Europe,POL,Poland,1993,All,Age_all,[All],30662.00000000,7.84447162,65.90316400,79.72625465,
EU,Europe,POL,Poland,1994,All,Age_all,[All],30991.00000000,8.02048665,65.82575452,80.40525640,
EU,Europe,POL,Poland,1995,All,Age_all,[All],32994.00000000,8.54580868,69.17019607,85.50415159,
EU,Europe,POL,Poland,1996,All,Age_all,[All],33872.00000000,8.78660220,70.55642396,87.71039412,
EU,Europe,POL,Poland,1999,All,Age_all,[All],34318.00000000,8.99754860,68.88711356,88.78345096,
EU,Europe,POL,Poland,2000,All,Age_all,[All],26013.00000000,7.06821220,51.77238048,67.99727467,
EU,Europe,POL,Poland,2001,All,Age_all,[All],24481.00000000,6.73999229,48.14395013,64.00129252,
EU,Europe,POL,Poland,2002,All,Age_all,[All],23503.00000000,6.53794584,45.91553383,61.47419691,
EU,Europe,POL,Poland,2003,All,Age_all,[All],23758.00000000,6.50494209,46.27251627,62.20157063,
EU,Europe,POL,Poland,2004,All,Age_all,[All],23865.00000000,6.56493967,45.96187420,62.50614028,
EU,Europe,POL,Poland,2005,All,Age_all,[All],24288.00000000,6.59489254,45.73608768,63.64560884,
EU,Europe,POL,Poland,2006,All,Age_all,[All],23641.00000000,6.39488647,43.61260277,61.99734676,
EU,Europe,POL,Poland,2007,All,Age_all,[All],25028.00000000,6.63474946,44.92291074,65.66277067,
EU,Europe,POL,Poland,2008,All,Age_all,[All],24367.00000000,6.42252615,41.84252821,63.92868658,
EU,Europe,POL,Poland,2009,All,Age_all,[All],23785.00000000,6.17888502,39.36244874,62.34046470,
EU,Europe,POL,Poland,2010,All,Age_all,[All],24457.00000000,6.46193438,38.90489631,64.28878849,
EU,Europe,POL,Poland,2011,All,Age_all,[All],23895.00000000,6.36349837,37.01222357,62.79724555,
EU,Europe,POL,Poland,2012,All,Age_all,[All],22704.00000000,5.90039190,34.27470136,59.65453654,
EU,Europe,POL,Poland,2013,All,Age_all,[All],24717.00000000,6.38167679,36.19280644,64.99063727,
EU,Europe,POL,Poland,2014,All,Age_all,[All],27836.00000000,7.39400797,38.82394794,73.24077043,
EU,Europe,PRT,Portugal,1990,All,Age_all,[All],12112.00000000,11.74610871,85.55497439,121.32359312,
EU,Europe,PRT,Portugal,1991,All,Age_all,[All],11392.00000000,10.91595519,78.99131744,114.37481144,
EU,Europe,PRT,Portugal,1992,All,Age_all,[All],11181.00000000,11.05267840,76.37997585,112.34369998,
EU,Europe,PRT,Portugal,1993,All,Age_all,[All],12161.00000000,11.43123026,80.49937253,122.04111022,
EU,Europe,PRT,Portugal,1994,All,Age_all,[All],11480.00000000,11.52367473,74.72399318,114.89736403,
EU,Europe,PRT,Portugal,1995,All,Age_all,[All],11883.00000000,11.43266724,74.88021344,118.51975085,
EU,Europe,PRT,Portugal,1996,All,Age_all,[All],12698.00000000,11.83863359,77.56580757,126.17318556,
EU,Europe,PRT,Portugal,1997,All,Age_all,[All],12892.00000000,12.25976397,77.71921126,127.53020137,
EU,Europe,PRT,Portugal,1998,All,Age_all,[All],13173.00000000,12.36042562,77.38063412,129.65299787,
EU,Europe,PRT,Portugal,1999,All,Age_all,[All],13374.00000000,12.35268039,76.66338997,130.88886103,
EU,Europe,PRT,Portugal,2000,All,Age_all,[All],13145.00000000,12.42285919,74.27678974,127.74665016,
EU,Europe,PRT,Portugal,2001,All,Age_all,[All],11984.00000000,11.35041958,63.17862310,115.64529088,
EU,Europe,PRT,Portugal,2002,All,Age_all,[All],10040.00000000,9.41044147,46.96078030,96.35657923,
EU,Europe,PRT,Portugal,2003,All,Age_all,[All],10887.00000000,9.97453000,50.91866002,104.09394098,
EU,Europe,PRT,Portugal,2007,All,Age_all,[All],11624.00000000,11.18897274,54.55000553,110.25362507,
EU,Europe,PRT,Portugal,2008,All,Age_all,[All],11054.00000000,10.55093158,50.03152426,104.69610426,
EU,Europe,PRT,Portugal,2009,All,Age_all,[All],9914.00000000,9.44514310,44.30781922,93.80931388,
EU,Europe,PRT,Portugal,2010,All,Age_all,[All],10056.00000000,9.46518326,44.03016860,95.10928678,
EU,Europe,PRT,Portugal,2011,All,Age_all,[All],9791.00000000,9.48712731,41.23321425,92.73923141,
EU,Europe,PRT,Portugal,2012,All,Age_all,[All],10297.00000000,9.53699673,42.93372252,97.92822414,
EU,Europe,PRT,Portugal,2013,All,Age_all,[All],9358.00000000,8.75594146,37.81895843,89.48776907,
EU,Europe,PRT,Portugal,2014,All,Age_all,[All],6473.00000000,6.15193073,21.71632518,62.23402956,
EU,Europe,ROU,Romania,1990,All,Age_all,[All],83.00000000,0.03359154,0.31719625,0.35765533,
EU,Europe,ROU,Romania,1991,All,Age_all,[All],133.00000000,0.05282809,0.53617424,0.57364428,
EU,Europe,ROU,Romania,1992,All,Age_all,[All],146.00000000,0.05533342,0.56529943,0.64065997,
EU,Europe,ROU,Romania,1993,All,Age_all,[All],133.00000000,0.05050831,0.53227835,0.58447922,
EU,Europe,ROU,Romania,1994,All,Age_all,[All],1102.00000000,0.41412847,3.84494047,4.84809024,
EU,Europe,ROU,Romania,1995,All,Age_all,[All],1008.00000000,0.37103566,3.43606466,4.44424849,
EU,Europe,ROU,Romania,1996,All,Age_all,[All],747.00000000,0.26104460,2.53824443,3.30419859,
EU,Europe,ROU,Romania,1997,All,Age_all,[All],397.00000000,0.14213343,1.38055192,1.76085231,
EU,Europe,ROU,Romania,1998,All,Age_all,[All],315.00000000,0.11702815,1.16973209,1.39982580,
EU,Europe,ROU,Romania,1999,All,Age_all,[All],321.00000000,0.12104346,1.23848239,1.42933476,
EU,Europe,ROU,Romania,2000,All,Age_all,[All],316.00000000,0.12352435,1.29308710,1.40849465,
EU,Europe,ROU,Romania,2001,All,Age_all,[All],271.00000000,0.10439016,1.12307135,1.20936829,
EU,Europe,ROU,Romania,2002,All,Age_all,[All],222.00000000,0.08232406,0.90843104,1.01859192,
EU,Europe,ROU,Romania,2003,All,Age_all,[All],249.00000000,0.09340711,1.03253444,1.14569378,
EU,Europe,ROU,Romania,2004,All,Age_all,[All],548.00000000,0.21167291,2.11620684,2.52845341,
EU,Europe,ROU,Romania,2005,All,Age_all,[All],683.00000000,0.26058657,2.64870912,3.15854962,
EU,Europe,ROU,Romania,2006,All,Age_all,[All],877.00000000,0.33979868,3.39131555,4.06312625,
EU,Europe,ROU,Romania,2007,All,Age_all,[All],950.00000000,0.37703649,3.66977706,4.41089830,
EU,Europe,ROU,Romania,2008,All,Age_all,[All],1436.00000000,0.56713612,5.30593679,6.67769013,
EU,Europe,ROU,Romania,2009,All,Age_all,[All],2057.00000000,0.79972630,7.60203559,9.58082873,
EU,Europe,ROU,Romania,2010,All,Age_all,[All],2053.00000000,0.79045753,7.46193615,9.57944778,
EU,Europe,ROU,Romania,2011,All,Age_all,[All],2042.00000000,0.81212541,7.34070004,9.56243389,
EU,Europe,ROU,Romania,2012,All,Age_all,[All],1995.00000000,0.78070275,7.54983567,9.94507428,
EU,Europe,ROU,Romania,2013,All,Age_all,[All],1020.00000000,0.41216284,3.72442895,5.10288466,
EU,Europe,ROU,Romania,2014,All,Age_all,[All],3770.00000000,1.47863432,13.64277160,18.92907527,
EU,Europe,SRB,Serbia,1998,All,Age_all,[All],6834.00000000,6.87691193,66.28778050,90.30431126,
EU,Europe,SRB,Serbia,1999,All,Age_all,[All],7521.00000000,7.41394267,72.10076178,99.74270599,
EU,Europe,SRB,Serbia,2000,All,Age_all,[All],9008.00000000,8.65804194,84.19894540,119.84546747,
EU,Europe,SRB,Serbia,2001,All,Age_all,[All],9056.00000000,9.14673562,83.93273419,120.69142218,
EU,Europe,SRB,Serbia,2002,All,Age_all,[All],9739.00000000,9.47511796,88.93926068,129.85279661,
EU,Europe,SRB,Serbia,2003,All,Age_all,[All],9196.00000000,8.84690128,82.58172160,122.93146357,
EU,Europe,SRB,Serbia,2004,All,Age_all,[All],9582.00000000,9.18519939,83.22388549,128.39070651,
EU,Europe,SRB,Serbia,2005,All,Age_all,[All],6540.00000000,6.12525873,55.38597967,87.89414105,
EU,Europe,SRB,Serbia,2006,All,Age_all,[All],4904.00000000,4.76653318,40.28109491,66.16682648,
EU,Europe,SRB,Serbia,2007,All,Age_all,[All],4948.00000000,4.81299548,40.26559106,67.03172858,
EU,Europe,SRB,Serbia,2008,All,Age_all,[All],4773.00000000,4.64701931,38.27202472,64.93681415,
EU,Europe,SRB,Serbia,2009,All,Age_all,[All],5263.00000000,5.06057692,40.83420909,71.89098142,
EU,Europe,SRB,Serbia,2010,All,Age_all,[All],4584.00000000,4.44138706,34.39712460,62.86827451,
EU,Europe,SRB,Serbia,2011,All,Age_all,[All],4689.00000000,4.55530189,35.71508552,64.81802364,
EU,Europe,SRB,Serbia,2012,All,Age_all,[All],4627.00000000,4.51855469,34.01479784,64.27212822,
EU,Europe,SRB,Serbia,2013,All,Age_all,[All],4430.00000000,4.41674975,31.92832822,61.83582324,
EU,Europe,SRB,Serbia,2014,All,Age_all,[All],4740.00000000,4.68162020,33.72084685,66.46300570,
EU,Europe,SVK,Slovakia,1992,All,Age_all,[All],858.00000000,1.60604983,12.57547447,16.16873069,
EU,Europe,SVK,Slovakia,1993,All,Age_all,[All],617.00000000,1.17062250,8.80600583,11.58765526,
EU,Europe,SVK,Slovakia,1994,All,Age_all,[All],804.00000000,1.56471985,12.66736063,15.03530773,
EU,Europe,SVK,Slovakia,1995,All,Age_all,[All],439.00000000,0.83328588,6.85271805,8.18468528,
EU,Europe,SVK,Slovakia,1996,All,Age_all,[All],381.00000000,0.74361777,6.09203795,7.08996420,
EU,Europe,SVK,Slovakia,1997,All,Age_all,[All],402.00000000,0.77123782,6.44724117,7.46763144,
EU,Europe,SVK,Slovakia,1998,All,Age_all,[All],410.00000000,0.77131462,6.39708732,7.60540912,
EU,Europe,SVK,Slovakia,1999,All,Age_all,[All],505.00000000,0.96370368,7.96347391,9.35999852,
EU,Europe,SVK,Slovakia,2000,All,Age_all,[All],575.00000000,1.09058493,8.81281636,10.64680941,
EU,Europe,SVK,Slovakia,2001,All,Age_all,[All],473.00000000,0.90996537,7.21049505,8.79218109,
EU,Europe,SVK,Slovakia,2002,All,Age_all,[All],545.00000000,1.05759528,8.36308846,10.13235458,
EU,Europe,SVK,Slovakia,2003,All,Age_all,[All],652.00000000,1.24832472,10.07441217,12.12132479,
EU,Europe,SVK,Slovakia,2004,All,Age_all,[All],630.00000000,1.21499653,9.44650985,11.70443732,
EU,Europe,SVK,Slovakia,2005,All,Age_all,[All],688.00000000,1.28658252,10.44802394,12.77081127,
EU,Europe,SVK,Slovakia,2006,All,Age_all,[All],675.00000000,1.26639275,10.02550381,12.52044078,
EU,Europe,SVK,Slovakia,2007,All,Age_all,[All],648.00000000,1.20320856,9.65772446,12.00496650,
EU,Europe,SVK,Slovakia,2008,All,Age_all,[All],651.00000000,1.22451283,9.55152744,12.04001056,
EU,Europe,SVK,Slovakia,2009,All,Age_all,[All],718.00000000,1.35694442,10.38044584,13.25120784,
EU,Europe,SVK,Slovakia,2010,All,Age_all,[All],612.00000000,1.14510244,8.76137605,11.26859318,
EU,Europe,SVK,Slovakia,2012,All,Age_all,[All],1301.00000000,2.48107253,15.52477183,24.05882559,
EU,Europe,SVK,Slovakia,2013,All,Age_all,[All],1158.00000000,2.22333154,13.56824855,21.39139181,
EU,Europe,SVK,Slovakia,2014,All,Age_all,[All],1100.00000000,2.14237024,13.14830760,20.30026304,
EU,Europe,SVN,Slovenia,1990,All,Age_all,[All],417.00000000,2.24737268,16.90624739,20.85104255,
EU,Europe,SVN,Slovenia,1991,All,Age_all,[All],381.00000000,1.97164148,15.19141623,19.06048327,
EU,Europe,SVN,Slovenia,1992,All,Age_all,[All],492.00000000,2.54487146,19.55914688,24.67278472,
EU,Europe,SVN,Slovenia,1993,All,Age_all,[All],527.00000000,2.63341995,20.33927327,26.49039912,
